4026000	0.969832	Brest_2018_NSI_broyage_ind10_noPCR	144	170	32
4126000	0.993921	Brest_2018_NSI_broyage_ind10_noPCR	145	171	34
10000	0.0067405	Brest_2018_NSI_broyage_ind2_noPCR	90	109	19
15000	0.0101107	Brest_2018_NSI_broyage_ind2_noPCR	98	122	24
20000	0.013481	Brest_2018_NSI_broyage_ind2_noPCR	101	127	26
25000	0.0168512	Brest_2018_NSI_broyage_ind2_noPCR	101	131	28
30000	0.0202215	Brest_2018_NSI_broyage_ind2_noPCR	101	131	28
35000	0.0235917	Brest_2018_NSI_broyage_ind2_noPCR	102	132	28
40000	0.026962	Brest_2018_NSI_broyage_ind2_noPCR	102	133	29
45000	0.0303322	Brest_2018_NSI_broyage_ind2_noPCR	103	135	30
50000	0.0337025	Brest_2018_NSI_broyage_ind2_noPCR	104	136	30
55000	0.0370727	Brest_2018_NSI_broyage_ind2_noPCR	107	139	30
60000	0.040443	Brest_2018_NSI_broyage_ind2_noPCR	111	142	30
65000	0.0438132	Brest_2018_NSI_broyage_ind2_noPCR	112	142	30
70000	0.0471835	Brest_2018_NSI_broyage_ind2_noPCR	113	143	30
75000	0.0505537	Brest_2018_NSI_broyage_ind2_noPCR	116	146	30
80000	0.053924	Brest_2018_NSI_broyage_ind2_noPCR	116	146	30
85000	0.0572942	Brest_2018_NSI_broyage_ind2_noPCR	116	146	30
90000	0.0606645	Brest_2018_NSI_broyage_ind2_noPCR	117	147	30
95000	0.0640347	Brest_2018_NSI_broyage_ind2_noPCR	118	148	30
100000	0.067405	Brest_2018_NSI_broyage_ind2_noPCR	120	150	30
105000	0.0707752	Brest_2018_NSI_broyage_ind2_noPCR	124	154	30
110000	0.0741455	Brest_2018_NSI_broyage_ind2_noPCR	125	155	30
115000	0.0775157	Brest_2018_NSI_broyage_ind2_noPCR	128	157	30
120000	0.080886	Brest_2018_NSI_broyage_ind2_noPCR	129	157	30
125000	0.0842562	Brest_2018_NSI_broyage_ind2_noPCR	129	157	30
130000	0.0876265	Brest_2018_NSI_broyage_ind2_noPCR	128	156	30
135000	0.0909967	Brest_2018_NSI_broyage_ind2_noPCR	127	155	30
140000	0.094367	Brest_2018_NSI_broyage_ind2_noPCR	128	156	30
145000	0.0977372	Brest_2018_NSI_broyage_ind2_noPCR	127	156	31
150000	0.101107	Brest_2018_NSI_broyage_ind2_noPCR	130	157	31
157000	0.105826	Brest_2018_NSI_broyage_ind2_noPCR	127	154	31
164000	0.110544	Brest_2018_NSI_broyage_ind2_noPCR	127	153	31
171000	0.115263	Brest_2018_NSI_broyage_ind2_noPCR	129	155	31
178000	0.119981	Brest_2018_NSI_broyage_ind2_noPCR	129	155	31
185000	0.124699	Brest_2018_NSI_broyage_ind2_noPCR	131	156	31
192000	0.129418	Brest_2018_NSI_broyage_ind2_noPCR	130	155	31
199000	0.134136	Brest_2018_NSI_broyage_ind2_noPCR	129	154	31
206000	0.138854	Brest_2018_NSI_broyage_ind2_noPCR	127	154	31
213000	0.143573	Brest_2018_NSI_broyage_ind2_noPCR	126	152	32
220000	0.148291	Brest_2018_NSI_broyage_ind2_noPCR	126	152	32
227000	0.153009	Brest_2018_NSI_broyage_ind2_noPCR	130	155	32
234000	0.157728	Brest_2018_NSI_broyage_ind2_noPCR	130	155	32
241000	0.162446	Brest_2018_NSI_broyage_ind2_noPCR	129	154	32
248000	0.167164	Brest_2018_NSI_broyage_ind2_noPCR	130	156	32
255000	0.171883	Brest_2018_NSI_broyage_ind2_noPCR	130	156	32
